pincode,timestamp,severity_Critical,severity_High,severity_Low,severity_Medium,severity_Very Low
500068,11-09-2024 05:33,0,1,0,0,0
500068,11-09-2024 10:36,0,0,0,1,0
500068,11-09-2024 10:54,0,1,0,0,0
500068,11-10-2023 07:23,1,0,0,0,0
500068,11-10-2024 09:38,0,1,0,0,0
500068,11-11-2023 07:10,0,0,1,0,0
500068,11-12-2024 18:45,0,0,0,1,0
500068,12-01-2023 15:56,0,0,0,1,0
500068,12-02-2023 22:19,0,0,0,0,1
500068,12-03-2024 23:21,0,1,0,0,0
500068,12-04-2023 06:15,0,1,0,0,0
500068,12-04-2023 07:19,0,0,0,0,1
500068,12-04-2024 23:12,0,0,1,0,0
500068,12-05-2023 04:33,0,0,1,0,0
500068,12-05-2023 15:06,0,0,0,1,0
500068,12-05-2024 16:10,0,0,0,1,0
500068,12-07-2023 03:14,0,0,0,1,0
500068,12-07-2024 15:07,0,0,0,1,0
500068,12-07-2024 23:40,0,0,0,1,0
500068,12-08-2023 15:36,0,0,0,0,1
500068,12-08-2024 17:01,0,1,0,0,0
500068,12-10-2023 01:02,0,0,0,1,0
500068,12-10-2024 09:41,0,0,1,0,0
500068,12-10-2024 18:14,0,0,0,0,1
500068,12-11-2024 05:22,1,0,0,0,0
500068,12-11-2024 09:13,0,1,0,0,0
500068,12-11-2024 18:42,0,0,0,1,0
500068,12-12-2023 07:13,0,0,0,1,0
500068,13-01-2024 17:48,1,0,0,0,0
500068,13-01-2024 18:09,0,1,0,0,0
500068,13-04-2023 07:58,0,0,0,0,1
500068,13-06-2024 03:03,0,0,0,1,0
500068,13-07-2023 04:26,0,0,1,0,0
500068,13-10-2023 21:32,0,1,0,0,0
500068,13-10-2024 10:04,1,0,0,0,0
500068,13-10-2024 10:27,0,0,0,0,1
500068,13-12-2024 11:24,0,1,0,0,0
500068,13-12-2024 23:44,1,0,0,0,0
500068,14-01-2024 13:37,0,0,1,0,0
500068,14-02-2023 15:36,0,0,0,1,0
500068,14-02-2023 23:19,0,0,0,0,1
500068,14-02-2024 02:59,1,0,0,0,0
500068,14-02-2024 11:42,0,1,0,0,0
500068,14-03-2023 10:58,0,0,0,1,0
500068,14-04-2024 12:35,1,0,0,0,0
500068,14-06-2024 04:36,0,0,0,1,0
500068,14-06-2024 08:15,0,1,0,0,0
500068,14-06-2024 20:49,0,0,0,0,1
500068,14-08-2023 08:58,0,0,0,1,0
500068,14-08-2023 20:03,0,0,0,0,1
500068,14-08-2024 19:00,0,1,0,0,0
500068,14-09-2023 14:34,0,0,0,1,0
500068,14-09-2024 11:16,0,0,0,0,1
500068,14-10-2024 08:12,0,0,1,0,0
500068,14-10-2024 11:33,1,0,0,0,0
500068,14-10-2024 21:30,0,1,0,0,0
500068,14-11-2024 21:48,1,0,0,0,0
500068,14-12-2024 19:09,0,0,1,0,0
500068,15-01-2024 07:05,0,0,0,0,1
500068,15-02-2024 21:34,1,0,0,0,0
500068,15-03-2023 04:35,0,0,0,1,0
500068,15-03-2024 08:34,0,0,0,1,0
500068,15-04-2023 22:06,0,0,0,0,1
500068,15-06-2023 05:32,0,0,0,0,1
500068,15-06-2023 20:19,0,0,1,0,0
500068,15-06-2023 22:04,0,0,0,1,0
500068,15-07-2023 15:19,0,1,0,0,0
500068,15-07-2023 22:21,1,0,0,0,0
500068,15-07-2024 07:59,0,0,0,1,0
500068,15-10-2023 12:14,1,0,0,0,0
500068,15-11-2023 00:17,0,1,0,0,0
500068,15-12-2024 22:27,0,1,0,0,0
500068,16-01-2024 02:02,0,0,0,0,1
500068,16-02-2023 02:09,0,0,0,1,0
500068,16-06-2023 10:00,1,0,0,0,0
500068,16-07-2023 00:55,0,0,1,0,0
500068,16-08-2023 18:13,0,0,1,0,0
500068,16-10-2024 12:24,0,0,0,1,0
500068,16-11-2024 09:53,0,1,0,0,0
500068,16-12-2024 23:55,0,0,0,0,1
500068,17-02-2023 21:35,0,0,0,0,1
500068,17-02-2024 00:22,0,1,0,0,0
500068,17-05-2023 06:45,1,0,0,0,0
500068,17-07-2023 10:33,0,0,0,0,1
500068,17-08-2024 03:11,0,0,0,1,0
500068,17-08-2024 06:07,0,0,0,1,0
500068,17-10-2023 01:10,1,0,0,0,0
500068,17-10-2024 06:51,0,0,0,1,0
500068,17-10-2024 13:22,0,0,1,0,0
500068,17-11-2023 00:32,0,0,0,0,1
500068,17-12-2024 19:59,0,0,0,1,0
500068,18-03-2023 11:40,1,0,0,0,0
500068,18-04-2023 15:51,1,0,0,0,0
500068,18-04-2024 03:53,0,1,0,0,0
500068,18-05-2023 13:13,0,0,0,1,0
500068,18-05-2024 08:29,1,0,0,0,0
500068,18-06-2023 06:16,1,0,0,0,0
500068,18-06-2023 11:27,0,1,0,0,0
500068,18-06-2023 22:56,0,0,0,1,0
500068,18-08-2023 08:47,0,0,0,0,1
500068,18-08-2024 00:49,0,0,1,0,0
500068,18-08-2024 05:12,0,0,0,1,0
500068,18-09-2024 08:31,0,0,0,1,0
500068,18-10-2023 02:59,0,0,1,0,0
500068,18-11-2024 16:41,1,0,0,0,0
500068,18-12-2023 23:10,0,0,1,0,0
500068,19-02-2024 00:00,0,0,0,1,0
500068,19-03-2023 14:40,0,0,0,1,0
500068,19-06-2023 02:11,0,0,0,1,0
500068,19-06-2023 08:42,0,0,0,1,0
500068,19-06-2023 18:02,0,0,1,0,0
500068,19-07-2023 14:36,1,0,0,0,0
500068,19-07-2024 23:20,0,1,0,0,0
500068,19-09-2024 21:01,0,1,0,0,0
500068,19-10-2023 07:02,1,0,0,0,0
500068,19-11-2023 06:10,0,0,0,1,0
500068,19-11-2023 16:20,0,1,0,0,0
500068,19-11-2023 18:02,0,0,0,1,0
500068,19-11-2024 01:19,0,0,0,1,0
500068,19-11-2024 04:37,0,0,1,0,0
500068,19-12-2023 18:25,1,0,0,0,0
500068,20-02-2024 11:42,0,0,0,1,0
500068,20-03-2023 08:12,0,1,0,0,0
500068,20-04-2023 10:41,0,0,0,1,0
500068,20-04-2023 21:24,0,0,0,1,0
500068,20-05-2023 22:12,0,0,1,0,0
500068,20-05-2024 16:13,0,1,0,0,0
500068,20-06-2023 22:04,0,0,0,0,1
500068,20-08-2024 09:56,1,0,0,0,0
500068,20-09-2024 16:04,0,1,0,0,0
500068,20-11-2023 03:52,0,1,0,0,0
500068,20-11-2023 06:12,0,0,1,0,0
500068,20-11-2023 21:56,1,0,0,0,0
500068,20-12-2024 13:58,0,0,0,1,0
500068,21-01-2023 08:47,0,0,0,1,0
500068,21-01-2023 09:57,0,0,0,1,0
500068,21-02-2024 15:29,0,0,0,1,0
500068,21-02-2024 17:55,0,0,0,1,0
500068,21-03-2024 16:29,0,1,0,0,0
500068,21-03-2024 18:29,0,1,0,0,0
500068,21-05-2024 03:07,0,0,0,1,0
500068,21-05-2024 13:34,0,1,0,0,0
500068,21-06-2023 07:04,0,1,0,0,0
500068,21-06-2024 06:55,0,0,0,1,0
500068,21-07-2023 14:55,0,0,0,1,0
500068,21-07-2023 17:56,0,0,0,1,0
500068,21-07-2024 06:36,0,0,0,1,0
500068,21-09-2023 21:23,0,1,0,0,0
500068,21-10-2023 04:20,0,0,0,1,0
500068,21-11-2023 08:24,0,0,1,0,0
500068,21-12-2024 08:24,0,0,0,1,0
500068,22-01-2023 04:50,0,0,0,1,0
500068,22-01-2023 12:53,0,0,0,1,0
500068,22-01-2024 10:11,0,0,1,0,0
500068,22-02-2024 07:19,0,0,1,0,0
500068,22-04-2023 06:52,0,0,0,1,0
500068,22-05-2023 18:26,0,0,1,0,0
500068,22-06-2024 08:17,1,0,0,0,0
500068,22-06-2024 10:07,1,0,0,0,0
500068,22-06-2024 13:13,1,0,0,0,0
500068,22-07-2023 09:10,1,0,0,0,0
500068,22-07-2023 14:26,0,0,0,0,1
500068,22-08-2023 01:39,0,0,0,1,0
500068,22-08-2023 17:32,0,0,1,0,0
500068,22-11-2023 08:22,0,0,0,1,0
500068,23-01-2023 06:18,1,0,0,0,0
500068,23-01-2023 11:35,0,0,0,0,1
500068,23-01-2024 01:44,0,1,0,0,0
500068,23-02-2023 01:51,0,0,0,1,0
500068,23-02-2024 19:46,0,1,0,0,0
500068,23-03-2023 06:39,0,0,1,0,0
500068,23-03-2023 12:09,0,0,0,1,0
500068,23-03-2023 22:42,1,0,0,0,0
500068,23-03-2024 20:23,0,0,0,1,0
500068,23-04-2024 17:12,0,0,1,0,0
500068,23-05-2023 12:09,1,0,0,0,0
500068,23-07-2023 14:06,0,1,0,0,0
500068,23-07-2024 19:20,1,0,0,0,0
500068,23-07-2024 22:09,0,1,0,0,0
500068,23-08-2023 17:58,0,1,0,0,0
500068,23-08-2024 06:42,0,0,1,0,0
500068,23-09-2024 23:45,0,0,1,0,0
500068,23-10-2023 00:33,0,0,0,0,1
500068,23-10-2023 19:18,0,0,0,1,0
500068,23-11-2023 22:35,0,0,0,1,0
500068,23-12-2023 13:07,0,0,0,1,0
500068,23-12-2023 17:23,0,0,1,0,0
500068,24-01-2023 05:19,0,1,0,0,0
500068,24-03-2023 07:13,0,0,0,1,0
500068,24-03-2024 17:57,0,0,0,1,0
500068,24-04-2023 11:06,0,0,0,1,0
500068,24-04-2024 01:19,0,1,0,0,0
500068,24-04-2024 03:00,0,0,0,1,0
500068,24-04-2024 08:56,0,0,0,1,0
500068,24-05-2024 21:40,0,0,1,0,0
500068,24-06-2024 10:34,0,0,0,1,0
500068,24-06-2024 21:26,0,1,0,0,0
500068,24-07-2024 08:48,0,0,0,1,0
500068,24-08-2023 23:25,0,0,0,0,1
500068,24-08-2024 18:56,0,1,0,0,0
500068,24-09-2023 15:47,0,0,0,1,0
500068,24-10-2023 12:55,0,0,0,1,0
500068,24-10-2024 02:51,0,0,0,1,0
500068,24-11-2024 08:01,0,0,0,0,1
500068,25-02-2023 09:08,0,0,0,1,0
500068,25-02-2024 16:30,0,1,0,0,0
500068,25-02-2024 22:29,0,0,0,0,1
500068,25-06-2023 09:43,0,0,0,0,1
500068,25-06-2023 17:19,0,0,0,1,0
500068,25-08-2024 22:37,0,1,0,0,0
500068,25-09-2023 05:07,0,0,0,0,1
500068,25-09-2024 18:17,0,0,0,1,0
500068,25-12-2024 04:22,0,0,0,1,0
500068,25-12-2024 06:12,0,0,0,0,1
500068,25-12-2024 23:59,0,1,0,0,0
500068,26-01-2023 00:12,0,0,0,1,0
500068,26-01-2023 08:06,0,1,0,0,0
500068,26-01-2024 12:48,0,1,0,0,0
500068,26-01-2024 16:08,1,0,0,0,0
500068,26-02-2024 23:22,0,0,0,1,0
500068,26-03-2023 19:41,0,0,1,0,0
500068,26-04-2023 21:09,0,1,0,0,0
500068,26-04-2024 23:45,0,1,0,0,0
500068,26-05-2023 20:22,0,0,0,1,0
500068,26-05-2024 23:43,0,1,0,0,0
500068,26-06-2023 05:45,0,1,0,0,0
500068,26-06-2023 11:54,0,0,0,1,0
500068,26-07-2024 06:40,0,0,0,1,0
500068,26-08-2024 02:53,0,1,0,0,0
500068,26-09-2023 13:21,0,0,0,1,0
500068,26-10-2023 05:54,0,1,0,0,0
500068,26-10-2023 21:49,0,0,0,0,1
500068,26-10-2024 21:16,0,0,1,0,0
500068,26-11-2024 10:06,0,0,0,1,0
500068,27-01-2023 12:00,0,1,0,0,0
500068,27-02-2024 01:47,0,1,0,0,0
500068,27-03-2024 14:02,0,0,0,1,0
500068,27-04-2023 17:13,0,1,0,0,0
500068,27-05-2024 21:39,0,0,1,0,0
500068,27-06-2024 12:42,0,1,0,0,0
500068,27-07-2023 12:57,0,0,1,0,0
500068,27-08-2024 11:18,0,1,0,0,0
500068,27-10-2024 09:05,0,0,0,1,0
500068,27-11-2023 10:32,0,0,0,1,0
500068,27-11-2024 03:10,0,1,0,0,0
500068,28-02-2023 05:44,0,0,0,1,0
500068,28-02-2024 01:33,0,1,0,0,0
500068,28-02-2024 02:48,0,0,0,1,0
500068,28-03-2024 17:00,0,1,0,0,0
500068,28-04-2023 11:56,0,1,0,0,0
500068,28-04-2024 16:09,0,1,0,0,0
500068,28-05-2024 04:08,1,0,0,0,0
500068,28-05-2024 08:05,0,0,0,0,1
500068,28-06-2023 18:36,1,0,0,0,0
500068,28-07-2023 03:25,1,0,0,0,0
500068,28-07-2023 07:34,0,0,0,0,1
500068,28-08-2023 05:29,0,0,0,0,1
500068,28-09-2023 16:16,0,0,0,1,0
500068,28-09-2024 01:54,0,1,0,0,0
500068,28-10-2023 00:47,0,0,0,0,1
500068,28-10-2024 23:40,0,0,0,1,0
500068,28-12-2024 01:11,0,1,0,0,0
500068,28-12-2024 02:46,0,0,0,1,0
500068,29-02-2024 11:32,0,0,0,1,0
500068,29-03-2023 22:41,0,0,0,1,0
500068,29-03-2024 03:28,0,1,0,0,0
500068,29-04-2023 09:12,0,0,0,1,0
500068,29-04-2023 10:02,0,1,0,0,0
500068,29-05-2023 02:02,0,0,1,0,0
500068,29-05-2024 14:38,0,1,0,0,0
500068,29-06-2023 03:19,0,0,1,0,0
500068,29-06-2023 14:40,0,0,0,0,1
500068,29-06-2023 22:25,0,1,0,0,0
500068,29-09-2023 23:35,0,0,0,0,1
500068,29-09-2024 17:03,0,0,1,0,0
500068,29-10-2023 03:41,1,0,0,0,0
500068,29-11-2023 01:53,1,0,0,0,0
500068,29-11-2023 17:01,0,0,0,1,0
500068,29-11-2023 21:50,0,0,0,1,0
500068,29-12-2023 01:11,0,0,0,1,0
500068,29-12-2023 23:22,0,1,0,0,0
500068,30-06-2023 18:59,1,0,0,0,0
500068,30-06-2024 16:59,0,0,0,1,0
500068,30-08-2023 01:28,0,0,0,0,1
500068,30-11-2023 08:53,0,1,0,0,0
500068,30-11-2023 09:21,0,0,0,1,0
500068,30-12-2024 05:03,0,1,0,0,0
500068,31-01-2023 07:19,1,0,0,0,0
500068,31-01-2023 07:55,0,0,0,0,1
500068,31-01-2024 11:14,0,0,1,0,0
500068,31-05-2023 12:28,0,0,0,0,1
500068,31-08-2023 02:39,0,0,0,1,0
500068,31-10-2024 11:08,0,1,0,0,0
500068,31-12-2023 11:22,0,1,0,0,0
500069,01-03-2023 22:19,0,1,0,0,0
500069,02-06-2023 04:19,1,0,0,0,0
500069,03-02-2023 01:04,0,0,0,1,0
500069,03-03-2024 11:32,0,0,0,0,1
500069,04-09-2024 11:58,1,0,0,0,0
500069,06-07-2024 04:56,0,0,0,1,0
500069,06-07-2024 21:55,0,0,0,0,1
500069,06-12-2023 17:07,0,1,0,0,0
500069,07-12-2023 03:57,0,1,0,0,0
500069,08-05-2024 18:23,0,0,0,0,1
500069,09-03-2023 08:30,0,0,0,1,0
500069,09-03-2024 20:24,1,0,0,0,0
500069,09-05-2023 18:19,0,1,0,0,0
500069,09-07-2023 22:38,0,0,0,0,1
500069,09-09-2024 08:11,0,0,0,1,0
500069,10-01-2024 22:26,0,1,0,0,0
500069,10-06-2024 22:35,0,0,0,1,0
500069,10-07-2023 10:30,0,0,0,1,0
500069,10-07-2024 08:52,0,0,0,1,0
500069,10-11-2024 05:11,0,1,0,0,0
500069,11-03-2024 11:12,0,0,0,1,0
500069,11-08-2024 12:42,0,1,0,0,0
500069,11-08-2024 17:57,0,0,0,1,0
500069,11-11-2023 11:17,0,0,0,1,0
500069,12-01-2024 19:30,0,1,0,0,0
500069,12-02-2024 00:13,0,1,0,0,0
500069,12-05-2023 08:00,0,0,1,0,0
500069,12-08-2024 12:05,1,0,0,0,0
500069,13-11-2024 16:51,0,1,0,0,0
500069,13-11-2024 20:38,1,0,0,0,0
500069,16-02-2024 00:15,0,1,0,0,0
500069,16-05-2023 14:50,0,0,0,1,0
500069,16-12-2023 15:37,0,0,0,0,1
500069,17-02-2023 16:36,0,0,0,1,0
500069,17-11-2024 01:47,1,0,0,0,0
500069,18-08-2024 05:59,1,0,0,0,0
500069,18-08-2024 14:35,0,0,0,1,0
500069,18-10-2023 06:33,1,0,0,0,0
500069,19-02-2023 00:53,1,0,0,0,0
500069,19-09-2024 13:55,0,1,0,0,0
500069,21-08-2024 07:33,0,0,0,1,0
500069,21-10-2024 06:21,0,1,0,0,0
500069,22-03-2023 15:03,0,1,0,0,0
500069,22-05-2023 04:07,0,0,0,1,0
500069,22-08-2024 05:06,0,1,0,0,0
500069,23-04-2024 23:07,0,0,0,1,0
500069,23-06-2024 14:04,0,0,0,0,1
500069,23-08-2023 01:09,0,0,1,0,0
500069,24-05-2023 13:54,0,0,0,1,0
500069,24-11-2023 02:29,0,0,0,0,1
500069,24-12-2023 09:49,0,0,0,0,1
500069,27-06-2023 05:15,0,0,0,0,1
500069,28-03-2023 04:54,0,0,0,1,0
500069,28-06-2024 14:10,0,0,1,0,0
500069,29-01-2023 23:08,0,0,0,1,0
500069,29-04-2024 23:13,0,0,1,0,0
500069,30-01-2023 05:59,0,1,0,0,0
500069,30-09-2024 20:11,0,0,0,1,0
500069,30-10-2023 12:33,0,0,0,0,1
500069,31-07-2024 01:30,0,0,0,1,0
500070,01-02-2024 02:02,0,0,0,1,0
500070,01-02-2024 06:05,0,1,0,0,0
500070,01-04-2023 01:19,0,0,1,0,0
500070,01-05-2024 11:50,1,0,0,0,0
500070,01-07-2024 20:10,0,0,0,1,0
500070,02-01-2023 05:33,0,0,0,1,0
500070,02-02-2024 08:12,0,1,0,0,0
500070,02-03-2023 09:05,1,0,0,0,0
500070,02-03-2023 09:48,0,0,0,1,0
500070,02-03-2023 17:23,0,0,0,1,0
500070,02-04-2023 22:37,0,0,1,0,0
500070,02-04-2024 02:30,0,1,0,0,0
500070,02-04-2024 23:11,0,0,0,1,0
500070,02-05-2023 11:02,0,0,0,0,1
500070,02-06-2023 23:24,0,0,0,0,1
500070,02-07-2023 03:33,0,0,0,1,0
500070,02-07-2023 12:04,0,0,0,1,0
500070,02-08-2023 09:38,1,0,0,0,0
500070,02-08-2023 15:01,0,0,1,0,0
500070,02-09-2023 16:49,0,0,0,1,0
500070,02-11-2023 09:33,0,0,1,0,0
500070,02-11-2024 06:52,0,1,0,0,0
500070,02-11-2024 07:20,0,1,0,0,0
500070,02-11-2024 12:21,0,0,0,1,0
500070,02-11-2024 23:28,0,0,0,0,1
500070,02-12-2024 03:15,1,0,0,0,0
500070,02-12-2024 11:41,0,0,0,0,1
500070,03-01-2023 17:40,0,0,0,1,0
500070,03-02-2023 07:49,0,0,0,1,0
500070,03-02-2024 19:33,0,0,0,0,1
500070,03-04-2023 03:44,0,0,0,0,1
500070,03-04-2024 21:27,1,0,0,0,0
500070,03-05-2023 05:32,0,0,0,1,0
500070,03-05-2024 16:32,0,0,0,1,0
500070,03-06-2023 20:35,0,1,0,0,0
500070,03-06-2023 22:30,0,0,1,0,0
500070,03-07-2023 12:17,0,0,0,0,1
500070,03-07-2023 21:58,1,0,0,0,0
500070,03-08-2023 21:15,1,0,0,0,0
500070,03-08-2023 23:23,0,0,1,0,0
500070,03-09-2023 09:04,0,1,0,0,0
500070,03-10-2023 10:24,0,1,0,0,0
500070,03-10-2023 14:41,0,1,0,0,0
500070,03-12-2023 05:30,0,1,0,0,0
500070,03-12-2024 00:31,0,1,0,0,0
500070,03-12-2024 17:14,0,1,0,0,0
500070,04-01-2024 22:27,0,0,0,1,0
500070,04-03-2023 02:23,0,1,0,0,0
500070,04-03-2024 06:55,0,0,1,0,0
500070,04-04-2023 13:22,0,1,0,0,0
500070,04-04-2024 11:17,0,1,0,0,0
500070,04-05-2023 06:03,0,1,0,0,0
500070,04-07-2023 19:57,0,1,0,0,0
500070,04-09-2023 08:12,0,0,1,0,0
500070,04-10-2023 19:53,0,0,1,0,0
500070,04-11-2023 07:16,0,1,0,0,0
500070,04-11-2024 02:01,0,0,1,0,0
500070,04-11-2024 18:55,0,0,0,1,0
500070,04-12-2024 07:56,1,0,0,0,0
500070,04-12-2024 18:38,0,0,1,0,0
500070,04-12-2024 23:59,0,1,0,0,0
500070,05-01-2024 03:47,0,0,0,0,1
500070,05-02-2023 18:13,0,1,0,0,0
500070,05-03-2023 15:44,0,1,0,0,0
500070,05-04-2023 10:55,0,0,0,1,0
500070,05-04-2023 12:44,0,1,0,0,0
500070,05-05-2023 17:46,1,0,0,0,0
500070,05-06-2023 11:28,0,0,0,1,0
500070,05-08-2024 18:49,0,1,0,0,0
500070,05-09-2023 08:07,0,0,0,1,0
500070,05-09-2024 01:23,0,1,0,0,0
500070,05-10-2023 14:48,0,0,0,1,0
500070,05-10-2024 16:34,0,0,0,0,1
500070,05-11-2024 07:47,1,0,0,0,0
500070,05-11-2024 09:32,0,0,0,1,0
500070,05-12-2023 23:48,0,1,0,0,0
500070,05-12-2024 15:30,0,1,0,0,0
500070,06-02-2024 16:15,1,0,0,0,0
500070,06-03-2023 09:34,0,1,0,0,0
500070,06-04-2023 12:01,0,0,1,0,0
500070,06-04-2023 17:01,0,1,0,0,0
500070,06-05-2023 13:04,0,0,0,1,0
500070,06-06-2024 10:51,1,0,0,0,0
500070,06-07-2024 17:21,0,1,0,0,0
500070,06-09-2023 01:25,0,0,1,0,0
500070,06-09-2024 02:04,0,0,1,0,0
500070,06-11-2024 02:16,1,0,0,0,0
500070,06-12-2023 19:34,0,1,0,0,0
500070,07-03-2024 00:55,0,0,0,1,0
500070,07-04-2023 20:06,0,1,0,0,0
500070,07-05-2023 13:05,0,1,0,0,0
500070,07-06-2023 13:44,0,1,0,0,0
500070,07-06-2023 18:25,0,1,0,0,0
500070,07-06-2023 22:34,0,0,1,0,0
500070,07-07-2023 06:01,0,1,0,0,0
500070,07-07-2024 03:38,0,1,0,0,0
500070,07-07-2024 15:13,0,1,0,0,0
500070,07-08-2024 04:02,1,0,0,0,0
500070,07-09-2024 20:27,1,0,0,0,0
500070,07-09-2024 22:29,1,0,0,0,0
500070,07-11-2024 10:25,0,0,0,1,0
500070,07-11-2024 15:50,0,1,0,0,0
500070,07-12-2023 06:46,0,0,0,1,0
500070,07-12-2023 12:05,0,1,0,0,0
500070,08-02-2024 15:50,1,0,0,0,0
500070,08-03-2023 09:00,0,1,0,0,0
500070,08-03-2024 06:15,0,1,0,0,0
500070,08-03-2024 09:27,0,1,0,0,0
500070,08-03-2024 11:16,1,0,0,0,0
500070,08-04-2023 15:52,0,0,1,0,0
500070,08-04-2023 23:44,0,0,0,1,0
500070,08-04-2024 14:17,0,0,0,0,1
500070,08-04-2024 23:24,0,0,0,1,0
500070,08-05-2023 10:58,0,1,0,0,0
500070,08-05-2023 23:20,0,0,0,1,0
500070,08-07-2024 09:07,0,0,0,1,0
500070,08-08-2024 07:03,0,0,1,0,0
500070,08-09-2023 06:31,0,1,0,0,0
500070,08-09-2023 08:27,0,0,0,1,0
500070,08-10-2024 09:33,0,0,0,1,0
500070,08-10-2024 21:04,0,1,0,0,0
500070,08-11-2024 01:29,0,0,0,0,1
500070,08-11-2024 09:21,0,0,0,1,0
500070,08-11-2024 16:49,0,0,0,1,0
500070,08-12-2024 02:38,0,1,0,0,0
500070,09-01-2024 03:42,0,0,0,1,0
500070,09-01-2024 16:08,0,0,0,1,0
500070,09-02-2023 04:49,1,0,0,0,0
500070,09-02-2023 12:13,0,1,0,0,0
500070,09-03-2023 05:18,0,1,0,0,0
500070,09-03-2023 19:35,0,1,0,0,0
500070,09-04-2023 07:15,0,0,0,1,0
500070,09-04-2024 01:50,0,1,0,0,0
500070,09-04-2024 17:18,0,1,0,0,0
500070,09-04-2024 21:27,0,1,0,0,0
500070,09-05-2023 12:38,0,0,1,0,0
500070,09-05-2024 00:04,0,0,0,1,0
500070,09-05-2024 22:03,1,0,0,0,0
500070,09-06-2023 19:24,0,1,0,0,0
500070,09-06-2024 11:17,0,1,0,0,0
500070,09-06-2024 21:13,0,0,0,1,0
500070,09-07-2023 09:14,0,0,0,1,0
500070,09-07-2023 16:04,0,1,0,0,0
500070,09-07-2024 16:59,0,1,0,0,0
500070,09-08-2023 08:40,0,0,1,0,0
500070,09-08-2024 04:44,0,1,0,0,0
500070,09-08-2024 06:50,1,0,0,0,0
500070,09-10-2024 17:08,0,0,0,0,1
500070,09-12-2024 03:21,1,0,0,0,0
500070,10-02-2023 17:03,0,1,0,0,0
500070,10-02-2024 20:15,0,0,1,0,0
500070,10-03-2023 09:04,1,0,0,0,0
500070,10-03-2023 21:12,0,1,0,0,0
500070,10-04-2023 20:11,0,0,0,1,0
500070,10-04-2024 05:12,0,1,0,0,0
500070,10-07-2023 12:04,0,0,0,1,0
500070,10-08-2023 12:00,1,0,0,0,0
500070,10-08-2024 07:09,1,0,0,0,0
500070,10-09-2023 23:22,0,0,0,0,1
500070,10-10-2023 14:26,0,0,0,1,0
500070,10-10-2023 18:26,0,1,0,0,0
500070,10-10-2024 16:26,1,0,0,0,0
500070,10-12-2023 03:54,0,1,0,0,0
500070,10-12-2023 09:22,0,0,1,0,0
500070,10-12-2024 21:43,0,0,1,0,0
500070,11-01-2023 04:01,0,0,0,1,0
500070,11-01-2024 15:57,0,0,0,1,0
500070,11-02-2023 10:53,0,0,1,0,0
500070,11-04-2023 01:03,1,0,0,0,0
500070,11-04-2024 17:23,0,0,1,0,0
500070,11-05-2023 17:34,0,0,0,0,1
500070,11-05-2023 20:52,1,0,0,0,0
500070,11-05-2024 02:36,0,0,0,1,0
500070,11-06-2023 03:02,0,0,0,0,1
500070,11-06-2023 10:21,0,1,0,0,0
500070,11-07-2023 02:31,0,0,0,1,0
500070,11-07-2023 20:36,0,1,0,0,0
500070,11-07-2024 12:03,0,0,1,0,0
500070,11-08-2024 09:01,0,0,0,0,1
500070,11-08-2024 10:46,0,0,0,0,1
500070,11-10-2024 05:53,0,0,1,0,0
500070,11-11-2023 12:16,0,0,1,0,0
500070,11-12-2023 20:47,0,0,0,1,0
500070,11-12-2024 20:23,0,0,0,1,0
500070,12-02-2023 01:19,0,1,0,0,0
500070,12-02-2024 22:21,0,0,1,0,0
500070,12-04-2024 16:41,0,0,0,0,1
500070,12-05-2024 09:32,0,1,0,0,0
500070,12-06-2023 18:58,0,0,0,1,0
500070,12-06-2024 06:14,0,0,0,1,0
500070,12-06-2024 06:34,0,0,0,1,0
500070,12-06-2024 17:07,0,1,0,0,0
500070,12-06-2024 22:33,1,0,0,0,0
500070,12-07-2024 14:27,0,0,0,1,0
500070,12-09-2023 21:43,0,0,1,0,0
500070,12-10-2023 16:35,0,0,0,1,0
500070,12-11-2023 12:39,0,1,0,0,0
500070,12-11-2024 00:05,0,1,0,0,0
500070,12-11-2024 10:16,0,0,1,0,0
500070,12-12-2023 06:31,0,0,0,1,0
500070,12-12-2024 21:31,0,0,0,1,0
500070,13-01-2024 12:48,0,0,0,1,0
500070,13-03-2023 07:06,0,1,0,0,0
500070,13-03-2023 10:55,0,0,1,0,0
500070,13-03-2024 02:08,0,1,0,0,0
500070,13-04-2023 01:29,1,0,0,0,0
500070,13-04-2023 20:04,0,1,0,0,0
500070,13-05-2024 19:25,1,0,0,0,0
500070,13-05-2024 23:22,1,0,0,0,0
500070,13-06-2023 23:45,0,1,0,0,0
500070,13-07-2023 04:13,0,1,0,0,0
500070,13-07-2024 10:04,0,0,0,0,1
500070,13-07-2024 23:37,0,0,0,1,0
500070,13-08-2023 07:41,1,0,0,0,0
500070,13-09-2024 21:18,0,0,0,1,0
500070,13-10-2023 20:06,1,0,0,0,0
500070,13-10-2024 14:01,1,0,0,0,0
500070,13-11-2023 20:28,0,0,1,0,0
500070,13-11-2024 22:19,0,0,0,0,1
500070,13-12-2023 12:52,0,0,0,1,0
500070,13-12-2023 22:51,0,0,0,1,0
500070,13-12-2024 13:30,0,0,1,0,0
500070,14-01-2023 16:40,0,1,0,0,0
500070,14-01-2023 20:44,0,0,0,1,0
500070,14-01-2024 01:58,0,1,0,0,0
500070,14-07-2023 12:20,0,1,0,0,0
500070,14-07-2023 22:53,0,0,0,1,0
